gameDate,player1Odds,player2Odds,playersNames,score,tournamentName
21 Sep 2012,1.59,1.59,Burnett R. - Stompe C.,6:3,European Championship 2012 Results & Historical Odds
21 Sep 2012,1.49,1.49,van Gerwen M. - Smith A.,6:5,European Championship 2012 Results & Historical Odds
20 Sep 2012,1.42,1.42,Baxter R. - Rosenauer M.,6:1,European Championship 2012 Results & Historical Odds
20 Sep 2012,1.62,2.23,King M. - Painter K.,4:6,European Championship 2012 Results & Historical Odds
20 Sep 2012,1.05,1.05,Taylor P. - Caris M.,6:3,European Championship 2012 Results & Historical Odds
20 Sep 2012,1.23,1.23,Newton W. - Seyler T.,6:0,European Championship 2012 Results & Historical Odds
20 Sep 2012,1.63,1.63,Hamilton A. - Nicholson P.,6:0,European Championship 2012 Results & Historical Odds
20 Sep 2012,1.46,2.63,Pipe J. - Dolan B.,3:6,European Championship 2012 Results & Historical Odds
20 Sep 2012,1.39,2.89,Webster M. - Welge A.,4:6,European Championship 2012 Results & Historical Odds
20 Sep 2012,2.09,2.09,Hendricks J. - Suljovic M.,6:2,European Championship 2012 Results & Historical Odds
30 Aug 2014,4.22,1.25,Bunting S. - Taylor P.,3:11,Sydney Masters 2014 Results & Historical Odds
30 Aug 2014,1.07,1.07,Taylor P. - Anderson K.,10:4,Sydney Masters 2014 Results & Historical Odds
30 Aug 2014,1.54,2.41,Wade J. - Bunting S.,4:10,Sydney Masters 2014 Results & Historical Odds
29 Aug 2014,1.23,4.00,Whitlock S. - Anderson K.,3:8,Sydney Masters 2014 Results & Historical Odds
29 Aug 2014,1.22,1.22,Taylor P. - Chisnall D.,8:2,Sydney Masters 2014 Results & Historical Odds
29 Aug 2014,6.30,1.10,Parry W. - Wade J.,2:8,Sydney Masters 2014 Results & Historical Odds
29 Aug 2014,1.82,1.92,Wright P. - Bunting S.,6:8,Sydney Masters 2014 Results & Historical Odds
28 Aug 2014,1.04,9.80,van Gerwen M. - Parry W.,5:6,Sydney Masters 2014 Results & Historical Odds
28 Aug 2014,1.07,1.07,Whitlock S. - Platt D.,6:2,Sydney Masters 2014 Results & Historical Odds
28 Aug 2014,1.13,1.13,Taylor P. - Nicholson P.,6:2,Sydney Masters 2014 Results & Historical Odds
28 Aug 2014,1.05,1.05,Wade J. - Tichowitsch S.,6:1,Sydney Masters 2014 Results & Historical Odds
28 Aug 2014,1.15,5.03,van Barneveld R. - Anderson K.,5:6,Sydney Masters 2014 Results & Historical Odds
28 Aug 2014,1.07,1.07,Wright P. - Ryder L.,6:0,Sydney Masters 2014 Results & Historical Odds
28 Aug 2014,1.07,1.07,Bunting S. - Weber J.,6:1,Sydney Masters 2014 Results & Historical Odds
28 Aug 2014,1.05,1.05,Chisnall D. - Heta D.,6:0,Sydney Masters 2014 Results & Historical Odds
01 Apr 2013,1.88,1.88,Newton W. - Nicholson P.,6:5,European Tour 2 2013 Results & Historical Odds
01 Apr 2013,1.27,3.60,van Gerwen M. - Nicholson P.,2:6,European Tour 2 2013 Results & Historical Odds
01 Apr 2013,2.45,1.50,Suljovic M. - Newton W.,4:6,European Tour 2 2013 Results & Historical Odds
01 Apr 2013,1.92,1.84,Webster M. - Nicholson P.,4:6,European Tour 2 2013 Results & Historical Odds
01 Apr 2013,1.23,1.23,van Gerwen M. - Part J.,6:1,European Tour 2 2013 Results & Historical Odds
01 Apr 2013,1.60,1.60,Newton W. - Pipe J.,6:4,European Tour 2 2013 Results & Historical Odds
01 Apr 2013,2.51,2.51,Suljovic M. - Huybrechts K.,6:4,European Tour 2 2013 Results & Historical Odds
01 Apr 2013,1.88,1.88,Winstanley D. - Nicholson P.,4:6,European Tour 2 2013 Results & Historical Odds
01 Apr 2013,1.88,1.88,White I. - Webster M.,5:6,European Tour 2 2013 Results & Historical Odds
01 Apr 2013,1.89,1.89,Part J. - Baxter R.,6:1,European Tour 2 2013 Results & Historical Odds
01 Apr 2013,1.08,1.08,van Gerwen M. - Robinson J.,6:1,European Tour 2 2013 Results & Historical Odds
01 Apr 2013,1.35,1.35,Pipe J. - Fulwell N.,6:3,European Tour 2 2013 Results & Historical Odds
01 Apr 2013,1.60,1.60,Newton W. - Wright P.,6:4,European Tour 2 2013 Results & Historical Odds
01 Apr 2013,1.33,1.33,Huybrechts K. - Temple T.,6:3,European Tour 2 2013 Results & Historical Odds
01 Apr 2013,2.25,2.25,Suljovic M. - Smith A.,6:0,European Tour 2 2013 Results & Historical Odds
31 Mar 2013,1.55,2.34,Hamilton A. - Webster M.,3:6,European Tour 2 2013 Results & Historical Odds
31 Mar 2013,2.20,1.61,Lloyd C. - Nicholson P.,5:6,European Tour 2 2013 Results & Historical Odds
31 Mar 2013,2.54,2.54,Fulwell N. - Painter K.,6:4,European Tour 2 2013 Results & Historical Odds
31 Mar 2013,2.53,1.48,Hopp M. - Winstanley D.,3:6,European Tour 2 2013 Results & Historical Odds
31 Mar 2013,1.51,1.51,Newton W. - Monk A.,6:5,European Tour 2 2013 Results & Historical Odds
31 Mar 2013,1.54,2.42,Thornton R. - Part J.,4:6,European Tour 2 2013 Results & Historical Odds
31 Mar 2013,1.08,1.08,van Gerwen M. - Webster D.,6:0,European Tour 2 2013 Results & Historical Odds
31 Mar 2013,1.33,1.33,Baxter R. - Finnan C.,6:4,European Tour 2 2013 Results & Historical Odds
31 Mar 2013,1.38,2.98,Jenkins T. - Temple T.,4:6,European Tour 2 2013 Results & Historical Odds
31 Mar 2013,1.48,2.51,King M. - Smith A.,5:6,European Tour 2 2013 Results & Historical Odds
31 Mar 2013,1.63,2.16,Smith M. - Suljovic M.,4:6,European Tour 2 2013 Results & Historical Odds
31 Mar 2013,1.50,1.50,Huybrechts K. - Caven J.,6:5,European Tour 2 2013 Results & Historical Odds
31 Mar 2013,1.55,1.55,Pipe J. - Cullen J.,6:1,European Tour 2 2013 Results & Historical Odds
31 Mar 2013,1.51,1.51,Wright P. - Osborne C.,6:1,European Tour 2 2013 Results & Historical Odds
31 Mar 2013,1.34,3.24,Dolan B. - Robinson J.,5:6,European Tour 2 2013 Results & Historical Odds
31 Mar 2013,1.40,1.40,White I. - Smith R.,6:2,European Tour 2 2013 Results & Historical Odds
30 Mar 2013,1.14,1.14,Painter K. - Gaisbauer M.,6:0,European Tour 2 2013 Results & Historical Odds
30 Mar 2013,1.10,1.10,Newton W. - Seyler T.,6:3,European Tour 2 2013 Results & Historical Odds
30 Mar 2013,1.70,2.02,Artut J. - Fulwell N.,2:6,European Tour 2 2013 Results & Historical Odds
30 Mar 2013,1.39,1.39,Winstanley D. - Henderson J.,6:4,European Tour 2 2013 Results & Historical Odds
30 Mar 2013,1.01,1.01,van Gerwen M. - Hendriks L.,6:1,European Tour 2 2013 Results & Historical Odds
30 Mar 2013,1.36,1.36,White I. - Richardson J.,6:0,European Tour 2 2013 Results & Historical Odds
30 Mar 2013,2.25,1.58,Van der Voort V. - Part J.,1:6,European Tour 2 2013 Results & Historical Odds
30 Mar 2013,1.40,2.80,Walsh M. - Temple T.,4:6,European Tour 2 2013 Results & Historical Odds
30 Mar 2013,1.11,1.11,Thornton R. - Sudale R.,6:2,European Tour 2 2013 Results & Historical Odds
30 Mar 2013,1.14,1.14,Wright P. - Kiebel M.,6:2,European Tour 2 2013 Results & Historical Odds
30 Mar 2013,1.41,1.41,Osborne C. - Cousins G.,6:5,European Tour 2 2013 Results & Historical Odds
30 Mar 2013,1.21,1.21,Hamilton A. - Pass G.,6:1,European Tour 2 2013 Results & Historical Odds
30 Mar 2013,1.63,1.63,Cullen J. - Hylton M.,6:5,European Tour 2 2013 Results & Historical Odds
30 Mar 2013,1.49,2.54,Chisnall D. - Smith M.,1:6,European Tour 2 2013 Results & Historical Odds
30 Mar 2013,1.56,1.56,Dolan B. - Bowles J.,6:4,European Tour 2 2013 Results & Historical Odds
30 Mar 2013,2.70,1.40,Horvat D. - Hopp M.,1:6,European Tour 2 2013 Results & Historical Odds
30 Mar 2013,1.61,1.61,Nicholson P. - Huybrechts R.,6:5,European Tour 2 2013 Results & Historical Odds
30 Mar 2013,1.26,1.26,Lloyd C. - Venken D.,6:3,European Tour 2 2013 Results & Historical Odds
30 Mar 2013,1.32,1.32,Jenkins T. - West T.,6:5,European Tour 2 2013 Results & Historical Odds
29 May 2015,2.37,1.61,Taylor P. - van Gerwen M.,8:11,Dubai Masters 2015 Results & Historical Odds
29 May 2015,1.37,1.37,van Gerwen M. - Lewis A.,11:9,Dubai Masters 2015 Results & Historical Odds
29 May 2015,1.91,1.91,Taylor P. - Anderson G.,11:3,Dubai Masters 2015 Results & Historical Odds
28 May 2015,1.28,1.28,van Gerwen M. - van Barneveld R.,10:8,Dubai Masters 2015 Results & Historical Odds
28 May 2015,1.33,1.33,Taylor P. - Wright P.,10:5,Dubai Masters 2015 Results & Historical Odds
28 May 2015,1.40,1.40,Anderson G. - Wade J.,10:8,Dubai Masters 2015 Results & Historical Odds
28 May 2015,1.43,1.43,Lewis A. - Bunting S.,10:9,Dubai Masters 2015 Results & Historical Odds
22 Sep 2013,1.83,2.10,King M. - Beaton S.,5:6,European Tour 7 2013 Results & Historical Odds
22 Sep 2013,1.55,2.66,Whitlock S. - Beaton S.,3:6,European Tour 7 2013 Results & Historical Odds
22 Sep 2013,2.46,1.63,Jones W. - King M.,4:6,European Tour 7 2013 Results & Historical Odds
22 Sep 2013,1.85,1.85,Beaton S. - Dolan B.,6:2,European Tour 7 2013 Results & Historical Odds
22 Sep 2013,1.56,1.56,Whitlock S. - Painter K.,6:3,European Tour 7 2013 Results & Historical Odds
22 Sep 2013,1.44,2.78,Wade J. - King M.,0:6,European Tour 7 2013 Results & Historical Odds
22 Sep 2013,1.56,1.56,Jones W. - Michels M.,6:0,European Tour 7 2013 Results & Historical Odds
22 Sep 2013,1.42,2.70,Thornton R. - Dolan B.,3:6,European Tour 7 2013 Results & Historical Odds
22 Sep 2013,1.45,2.62,Caven J. - Beaton S.,1:6,European Tour 7 2013 Results & Historical Odds
22 Sep 2013,1.52,2.41,Chisnall D. - Painter K.,1:6,European Tour 7 2013 Results & Historical Odds
22 Sep 2013,1.30,1.30,Whitlock S. - Kellett S.,6:5,European Tour 7 2013 Results & Historical Odds
22 Sep 2013,1.56,2.32,Wright P. - King M.,5:6,European Tour 7 2013 Results & Historical Odds
22 Sep 2013,2.35,1.55,Newton W. - Wade J.,3:6,European Tour 7 2013 Results & Historical Odds
22 Sep 2013,1.51,2.46,Van der Voort V. - Michels M.,1:6,European Tour 7 2013 Results & Historical Odds
22 Sep 2013,3.20,3.20,Jones W. - Anderson G.,6:4,European Tour 7 2013 Results & Historical Odds
21 Sep 2013,1.59,1.59,Caven J. - Jenkins T.,6:5,European Tour 7 2013 Results & Historical Odds
21 Sep 2013,1.43,2.68,Lewis A. - Painter K.,5:6,European Tour 7 2013 Results & Historical Odds
21 Sep 2013,1.84,1.84,Van der Voort V. - Lloyd C.,6:3,European Tour 7 2013 Results & Historical Odds
21 Sep 2013,1.12,5.71,van Gerwen M. - Jones W.,5:6,European Tour 7 2013 Results & Historical Odds
21 Sep 2013,1.32,3.30,van Barneveld R. - Kellett S.,5:6,European Tour 7 2013 Results & Historical Odds
21 Sep 2013,1.87,1.85,Hamilton A. - Anderson G.,0:6,European Tour 7 2013 Results & Historical Odds
21 Sep 2013,1.38,1.38,Whitlock S. - Smith M.,6:2,European Tour 7 2013 Results & Historical Odds
21 Sep 2013,2.48,1.51,Nicholson P. - Wade J.,4:6,European Tour 7 2013 Results & Historical Odds
21 Sep 2013,1.50,1.50,Chisnall D. - Pipe J.,6:3,European Tour 7 2013 Results & Historical Odds
21 Sep 2013,1.64,2.18,White I. - Dolan B.,2:6,European Tour 7 2013 Results & Historical Odds
21 Sep 2013,1.22,1.22,Newton W. - Langendorf M.,6:5,European Tour 7 2013 Results & Historical Odds
21 Sep 2013,2.83,1.39,Amos P. - Beaton S.,1:6,European Tour 7 2013 Results & Historical Odds
21 Sep 2013,1.45,1.45,Thornton R. - Burnett R.,6:0,European Tour 7 2013 Results & Historical Odds
21 Sep 2013,1.18,4.54,Huybrechts K. - Michels M.,4:6,European Tour 7 2013 Results & Historical Odds
21 Sep 2013,1.70,1.70,King M. - Baxter R.,6:3,European Tour 7 2013 Results & Historical Odds
21 Sep 2013,1.21,1.21,Wright P. - Robinson J.,6:2,European Tour 7 2013 Results & Historical Odds
20 Sep 2013,1.07,1.07,Chisnall D. - Becker D.,6:0,European Tour 7 2013 Results & Historical Odds
20 Sep 2013,1.31,1.31,Huybrechts K. - Johnson D.,6:4,European Tour 7 2013 Results & Historical Odds
20 Sep 2013,1.08,1.08,Lewis A. - Hurtz M.,6:3,European Tour 7 2013 Results & Historical Odds
20 Sep 2013,1.43,1.43,Burnett R. - O'Connor W.,6:4,European Tour 7 2013 Results & Historical Odds
20 Sep 2013,1.07,1.07,van Gerwen M. - Evans R.,6:4,European Tour 7 2013 Results & Historical Odds
20 Sep 2013,1.36,1.36,Beaton S. - Todd M.,6:0,European Tour 7 2013 Results & Historical Odds
20 Sep 2013,1.72,1.72,Van der Voort V. - Gurney D.,6:3,European Tour 7 2013 Results & Historical Odds
20 Sep 2013,-,,Taylor P. - Gurney D.,canc.,European Tour 7 2013 Results & Historical Odds
20 Sep 2013,1.43,2.68,Part J. - Amos P.,5:6,European Tour 7 2013 Results & Historical Odds
20 Sep 2013,1.25,1.25,Whitlock S. - Suljovic M.,6:3,European Tour 7 2013 Results & Historical Odds
20 Sep 2013,1.32,1.32,Caven J. - Brown S.,6:5,European Tour 7 2013 Results & Historical Odds
20 Sep 2013,1.30,1.30,Hamilton A. - Mansell M.,6:5,European Tour 7 2013 Results & Historical Odds
20 Sep 2013,1.39,3.12,Walsh M. - Robinson J.,5:6,European Tour 7 2013 Results & Historical Odds
20 Sep 2013,1.28,1.28,Wade J. - McDine K.,6:5,European Tour 7 2013 Results & Historical Odds
20 Sep 2013,1.60,1.60,Wright P. - Klaasen J.,6:5,European Tour 7 2013 Results & Historical Odds
20 Sep 2013,1.28,1.28,Anderson G. - Jenkins A.,6:5,European Tour 7 2013 Results & Historical Odds
20 Sep 2013,1.10,1.10,Jenkins T. - Schoffmann P.,6:1,European Tour 7 2013 Results & Historical Odds
20 Sep 2013,1.12,1.12,van Barneveld R. - Payne J.,6:4,European Tour 7 2013 Results & Historical Odds
20 Sep 2013,1.15,1.15,White I. - Horvat D.,6:5,European Tour 7 2013 Results & Historical Odds
19 May 2013,1.45,1.45,van Gerwen M. - Whitlock S.,6:2,European Tour 3 2013 Results & Historical Odds
19 May 2013,1.36,1.36,Whitlock S. - Caven J.,6:4,European Tour 3 2013 Results & Historical Odds
19 May 2013,1.27,1.27,van Gerwen M. - Wright P.,6:3,European Tour 3 2013 Results & Historical Odds
19 May 2013,1.47,2.62,Huybrechts K. - Caven J.,3:6,European Tour 3 2013 Results & Historical Odds
19 May 2013,1.52,1.52,Whitlock S. - Pipe J.,6:2,European Tour 3 2013 Results & Historical Odds
19 May 2013,2.01,2.01,Wright P. - Hamilton A.,6:3,European Tour 3 2013 Results & Historical Odds
19 May 2013,1.40,1.40,van Gerwen M. - Anderson G.,6:3,European Tour 3 2013 Results & Historical Odds
19 May 2013,2.48,2.48,Caven J. - King M.,6:5,European Tour 3 2013 Results & Historical Odds
19 May 2013,1.44,2.65,van Barneveld R. - Huybrechts K.,5:6,European Tour 3 2013 Results & Historical Odds
19 May 2013,2.44,2.44,Pipe J. - Lewis A.,6:5,European Tour 3 2013 Results & Historical Odds
19 May 2013,1.94,1.94,Whitlock S. - Wade J.,6:3,European Tour 3 2013 Results & Historical Odds
19 May 2013,2.54,1.48,Osborne C. - Hamilton A.,1:6,European Tour 3 2013 Results & Historical Odds
19 May 2013,1.53,2.37,Thornton R. - Wright P.,4:6,European Tour 3 2013 Results & Historical Odds
19 May 2013,1.38,1.38,Anderson G. - Dolan B.,6:1,European Tour 3 2013 Results & Historical Odds
19 May 2013,1.24,1.24,van Gerwen M. - Jenkins T.,6:3,European Tour 3 2013 Results & Historical Odds
18 May 2013,1.29,1.29,Whitlock S. - Monk A.,6:4,European Tour 3 2013 Results & Historical Odds
18 May 2013,1.14,1.14,van Gerwen M. - Jones W.,6:5,European Tour 3 2013 Results & Historical Odds
18 May 2013,1.20,4.26,Taylor P. - King M.,2:6,European Tour 3 2013 Results & Historical Odds
18 May 2013,1.36,1.36,van Barneveld R. - Painter K.,6:1,European Tour 3 2013 Results & Historical Odds
18 May 2013,1.39,1.39,Lewis A. - Burnett R.,6:4,European Tour 3 2013 Results & Historical Odds
18 May 2013,1.25,1.25,Hamilton A. - Parsons A.,6:3,European Tour 3 2013 Results & Historical Odds
18 May 2013,1.36,3.01,Newton W. - Osborne C.,3:6,European Tour 3 2013 Results & Historical Odds
18 May 2013,2.77,1.41,Nicholson P. - Wade J.,2:6,European Tour 3 2013 Results & Historical Odds
18 May 2013,1.28,1.28,Thornton R. - Roy A.,6:4,European Tour 3 2013 Results & Historical Odds
18 May 2013,1.73,2.06,Part J. - Dolan B.,0:6,European Tour 3 2013 Results & Historical Odds
18 May 2013,2.81,1.40,White I. - Anderson G.,3:6,European Tour 3 2013 Results & Historical Odds
18 May 2013,1.33,1.33,Pipe J. - Cox M.,6:2,European Tour 3 2013 Results & Historical Odds
18 May 2013,1.36,3.04,Chisnall D. - Caven J.,3:6,European Tour 3 2013 Results & Historical Odds
18 May 2013,2.08,1.71,Baxter R. - Jenkins T.,3:6,European Tour 3 2013 Results & Historical Odds
18 May 2013,1.88,1.88,Wright P. - Webster M.,6:3,European Tour 3 2013 Results & Historical Odds
18 May 2013,1.45,1.45,Huybrechts K. - Kellett S.,6:1,European Tour 3 2013 Results & Historical Odds
17 May 2013,1.07,1.07,van Barneveld R. - Hunt A.,6:5,European Tour 3 2013 Results & Historical Odds
17 May 2013,1.08,1.08,Whitlock S. - Seyler T.,6:1,European Tour 3 2013 Results & Historical Odds
17 May 2013,1.04,1.04,van Gerwen M. - Welge A.,6:1,European Tour 3 2013 Results & Historical Odds
17 May 2013,1.13,1.13,Wade J. - Artut J.,6:2,European Tour 3 2013 Results & Historical Odds
17 May 2013,1.02,1.02,Taylor P. - Clark M.,6:1,European Tour 3 2013 Results & Historical Odds
17 May 2013,1.48,1.48,Kellett S. - Smith D.,6:4,European Tour 3 2013 Results & Historical Odds
17 May 2013,1.90,1.90,Burnett R. - Beaton S.,6:5,European Tour 3 2013 Results & Historical Odds
17 May 2013,1.26,1.26,Baxter R. - Langendorf M.,6:2,European Tour 3 2013 Results & Historical Odds
17 May 2013,1.23,1.23,Pipe J. - Hopp M.,6:5,European Tour 3 2013 Results & Historical Odds
17 May 2013,1.82,1.82,Osborne C. - Temple T.,6:4,European Tour 3 2013 Results & Historical Odds
17 May 2013,1.06,1.06,Lewis A. - Stephen K.,6:1,European Tour 3 2013 Results & Historical Odds
17 May 2013,1.68,1.68,Wright P. - Huybrechts R.,6:2,European Tour 3 2013 Results & Historical Odds
17 May 2013,1.30,1.30,Hamilton A. - Suljovic M.,6:5,European Tour 3 2013 Results & Historical Odds
17 May 2013,1.43,2.74,Walsh M. - Roy A.,2:6,European Tour 3 2013 Results & Historical Odds
17 May 2013,1.65,1.65,Monk A. - McDine K.,6:5,European Tour 3 2013 Results & Historical Odds
17 May 2013,1.11,1.11,Thornton R. - van de Rijk K.,6:5,European Tour 3 2013 Results & Historical Odds
17 May 2013,1.35,1.35,Painter K. - Pallett D.,6:3,European Tour 3 2013 Results & Historical Odds
17 May 2013,1.22,1.22,Caven J. - Amos P.,6:3,European Tour 3 2013 Results & Historical Odds
17 May 2013,1.33,1.33,Part J. - Hendricks J.,6:1,European Tour 3 2013 Results & Historical Odds
23 Jun 2019,1.50,1.50,Boulton A. - van Duivenbode M.,6:0,Players Championship 18 Results & Historical Odds
23 Jun 2019,1.62,1.62,Reyes C. - Lerchbacher Z.,6:3,Players Championship 18 Results & Historical Odds
23 Jun 2019,1.58,2.36,Anderson K. - Searle R.,4:6,Players Championship 18 Results & Historical Odds
23 Jun 2019,1.33,1.33,Noppert D. - Nentjes G.,6:4,Players Championship 18 Results & Historical Odds
23 Jun 2019,1.67,1.67,Clemens G. - Joyce R.,6:3,Players Championship 18 Results & Historical Odds
23 Jun 2019,3.73,1.29,Kist C. - Hughes J.,2:6,Players Championship 18 Results & Historical Odds
23 Jun 2019,1.25,1.25,Chisnall D. - Shepherd K.,6:3,Players Championship 18 Results & Historical Odds
23 Jun 2019,1.57,2.37,Evans R. - Klaasen J.,4:6,Players Championship 18 Results & Historical Odds
